SEQ1,SEQ2,PROT_PERCENTID,CDNA_PERCENTID,Ka,Ks,Ka/Ks,Associated Gene Name
XP_004847313.1,ENSP00000344866,94.49,93,0.027,0.2575,0.10485,FBXL5
XP_004857661.1,ENSP00000376465,94,92.84,0.0282,0.2687,0.1048,GALNT3
XP_004837051.1,ENSP00000353010,93.11,90.24,0.0357,0.3407,0.10478,ATG2B
XP_004867451.1,ENSP00000355893,74.06,76.1,0.166,1.585,0.10475,SLC30A10
XP_004875472.1,ENSP00000296582,93.38,90.79,0.0343,0.3279,0.10475,TMEM184C
XP_004872995.1,ENSP00000379739,94.86,93.32,0.0241,0.23,0.10474,IPP
XP_004840153.1,ENSP00000275560,90.09,88,0.0498,0.4757,0.10469,SRCRB4D
XP_004852181.1,ENSP00000369897,88.93,86.64,0.0568,0.543,0.10469,CARS
XP_004861009.1,ENSP00000383558,85.12,85.95,0.0835,0.7972,0.10469,GCGR
XP_004834726.1,ENSP00000241502,94.01,90.75,0.0334,0.3193,0.10468,FYTTD1
XP_004844306.1,ENSP00000239849,91.48,89.48,0.04,0.3823,0.10467,TNFSF11
XP_004834117.1,ENSP00000419195,94.41,91.28,0.0311,0.2975,0.10464,CAMKV
XP_004835640.1,ENSP00000298307,95.07,92.86,0.0262,0.2506,0.1046,KLHDC2
XP_004874449.1,ENSP00000325808,64.6,71.68,0.237,2.2659,0.10458,LRRN4CL
XP_004841453.1,ENSP00000359793,92.48,89.23,0.0417,0.3987,0.10457,PTGFR
XP_004845878.1,ENSP00000281172,91.36,88.77,0.0434,0.4154,0.10457,EPS8
XP_004843364.1,ENSP00000400906,96.1,92.64,0.0283,0.2711,0.10452,UBE2L3
XP_004869630.1,ENSP00000321544,78.76,81.97,0.1162,1.1125,0.10449,KBTBD11
XP_004836104.1,ENSP00000390436,87.5,86.79,0.064,0.6128,0.10448,GLI2
XP_004873244.1,ENSP00000013807,87.54,83.84,0.078,0.7466,0.10447,ERCC1
XP_004855224.1,ENSP00000269466,95.04,92.56,0.0245,0.2349,0.10443,ELAC1
XP_004856850.1,ENSP00000264033,93.92,91.12,0.0306,0.2928,0.10442,CBL
XP_004862568.1,ENSP00000397026,96.04,92.36,0.0274,0.2622,0.10438,GRIK2
XP_004843002.1,ENSP00000288022,77.37,80.11,0.1315,1.2606,0.10434,PDF
XP_004854395.1,ENSP00000274496,95.72,94.42,0.0197,0.1891,0.10429,YIPF5
XP_004864047.1,ENSP00000345055,94.32,91.45,0.0295,0.2827,0.10429,KCNQ5
XP_004835093.1,ENSP00000296137,79.76,81.87,0.114,1.094,0.10425,FYCO1
XP_004874081.1,ENSP00000260302,93.42,90.45,0.0372,0.3568,0.10423,MMP13
XP_004851754.1,ENSP00000176183,79.37,82.72,0.1115,1.0702,0.10421,DRD4
XP_004854408.1,ENSP00000336591,95.52,92.23,0.0313,0.2999,0.10419,PPP2R2B
XP_004847062.1,ENSP00000365227,91.16,88.89,0.0486,0.4664,0.10414,AIF1
XP_004864833.1,ENSP00000306864,86.57,84.48,0.0789,0.758,0.10408,VASN
XP_004866068.1,ENSP00000166139,82.13,83.78,0.0997,0.9579,0.10406,FSTL3
XP_004853034.1,ENSP00000349576,92.02,89.54,0.0423,0.4069,0.10402,DCTD
XP_004864195.1,ENSP00000454062,91.56,90.3,0.0389,0.3743,0.10402,NRL
XP_004847458.1,ENSP00000372351,89.82,87.47,0.051,0.4906,0.10396,WHSC1
XP_004874417.1,ENSP00000400057,75.97,75.32,0.1422,1.368,0.10394,ASRGL1
XP_004836669.1,ENSP00000265335,93.75,92.2,0.0302,0.2906,0.10393,RAD50
XP_004836936.1,ENSP00000216602,86.75,87.18,0.0633,0.6095,0.10393,ZFYVE21
XP_004851573.1,ENSP00000250018,93.92,91.67,0.0306,0.2943,0.10393,TPH1
XP_004850260.1,ENSP00000314173,91.3,87.99,0.0496,0.4776,0.10392,SAMD12
XP_004852441.1,ENSP00000377771,89.92,87.49,0.0535,0.5152,0.10392,SIPA1
XP_004838109.1,ENSP00000387739,92.65,90.48,0.0357,0.344,0.1039,AMOTL1
XP_004860572.1,ENSP00000352358,88.26,86.83,0.0626,0.6032,0.10386,TRPV6
XP_004848038.1,ENSP00000295470,95.32,92.56,0.0241,0.2325,0.10385,HNRNPDL
XP_004858608.1,ENSP00000257347,77.15,76.02,0.1383,1.3324,0.10382,CARS2
XP_004868605.1,ENSP00000444788,88.67,85.96,0.0593,0.571,0.10382,TDO2
XP_004843430.1,ENSP00000331242,92.34,88.48,0.0456,0.4393,0.10381,KREMEN1
XP_004852486.1,ENSP00000294258,90.65,88.28,0.047,0.4524,0.1038,ZFPL1
XP_004863708.1,ENSP00000344503,81.67,83.59,0.0979,0.9429,0.1038,TMEM201
XP_004873327.1,ENSP00000263390,87.99,87.88,0.0587,0.5653,0.1038,MED26
XP_004843689.1,ENSP00000257548,93.81,90.39,0.0338,0.3252,0.10379,USP30
XP_004869581.1,ENSP00000341737,95.62,92.94,0.0232,0.2233,0.10378,NECAP1
XP_004837120.1,ENSP00000374507,86.51,86.66,0.0692,0.667,0.10374,CCDC88C
XP_004837604.1,ENSP00000437554,87.7,88.47,0.0578,0.5575,0.10373,IQSEC3
XP_004855716.1,ENSP00000305777,95.5,93.92,0.0208,0.201,0.10367,CSNK1G1
XP_004839936.1,ENSP00000381854,80.88,80.83,0.1029,0.993,0.10366,TNS3
XP_004843337.1,ENSP00000332721,89.13,85.51,0.0677,0.6536,0.10365,TANGO2
XP_004838905.1,ENSP00000298472,93.19,90.47,0.0353,0.341,0.10364,SLC18A2
XP_004874156.1,ENSP00000363590,90.04,86.47,0.0547,0.5275,0.10363,CSGALNACT2
XP_004868020.1,ENSP00000363124,93.41,91.48,0.0342,0.3298,0.10362,PHF20
XP_004857091.1,ENSP00000329933,96.91,95.09,0.0154,0.1489,0.10355,PHF12
XP_004867656.1,ENSP00000422626,86.78,84.81,0.075,0.7249,0.10352,LARP7
XP_004846528.1,ENSP00000361084,82.07,81.15,0.1044,1.0086,0.10348,MRPL14
XP_004860675.1,ENSP00000332528,86.74,86.86,0.069,0.6665,0.10347,OTOP2
XP_004849854.1,ENSP00000264451,94.35,92.23,0.0285,0.2759,0.10346,SLC30A9
XP_004858030.1,ENSP00000377700,94.88,93.57,0.0243,0.2349,0.10346,TBC1D23
XP_004863999.1,ENSP00000364493,94.67,91.54,0.028,0.2709,0.10345,HIATL1
XP_004847754.1,ENSP00000346693,90.68,87.46,0.0492,0.4757,0.10339,ELOVL2
XP_004859890.1,ENSP00000225927,82.88,83.11,0.0947,0.9162,0.10339,NAGLU
XP_004867056.1,ENSP00000312774,74.59,79.51,0.1394,1.3482,0.10338,SPACA4
XP_004867469.1,ENSP00000355870,80.74,81.98,0.101,0.9771,0.10336,HLX
XP_004850011.1,ENSP00000272369,98.97,97.01,0.0103,0.0999,0.10334,MEIS1
XP_004839681.1,ENSP00000384477,92.46,90.39,0.0363,0.3511,0.10333,IFRD1
XP_004842959.1,ENSP00000457991,93.8,90.72,0.0317,0.3073,0.10331,PHLPP2
XP_004841950.1,ENSP00000252102,91.92,88.22,0.0476,0.4611,0.10328,NDUFA2
XP_004847751.1,ENSP00000368759,89.68,87.64,0.0511,0.4949,0.10323,NEDD9
XP_004853037.1,ENSP00000396304,50,58.33,0.4315,4.1807,0.10322,CLDN25
XP_004865797.1,ENSP00000301281,82.31,84.28,0.092,0.8913,0.10319,UBXN6
XP_004835697.1,ENSP00000283871,92.58,90.34,0.0365,0.354,0.10313,HGD
XP_004838321.1,ENSP00000370737,92.03,88.84,0.0414,0.4015,0.10309,GLDC
XP_004844409.1,ENSP00000338030,91.62,89.19,0.043,0.417,0.10306,STARD7
XP_004846685.1,ENSP00000362282,83.85,82.47,0.0999,0.969,0.10305,MOCS1
XP_004866540.1,ENSP00000358798,82.56,84.98,0.0889,0.8632,0.10304,CALHM3
XP_004844072.1,ENSP00000374212,86.2,82.8,0.0766,0.7438,0.10303,EP400
XP_004846705.1,ENSP00000362463,91.85,90.04,0.0406,0.3944,0.10301,GLO1
XP_004855627.1,ENSP00000343877,84.24,84.65,0.0807,0.7839,0.10299,PAQR5
XP_004864370.1,ENSP00000296318,91.26,88.66,0.0441,0.4278,0.10299,IL17RD
XP_004847356.1,ENSP00000338807,79.05,77.16,0.1256,1.2203,0.10297,ZBTB49
XP_004835587.1,ENSP00000379042,93.16,91.6,0.034,0.3304,0.10293,ERO1L
XP_004866740.1,ENSP00000201647,84.27,83.99,0.0845,0.8206,0.10293,EPS8L1
XP_004855993.1,ENSP00000219689,93.97,90.97,0.0308,0.299,0.10289,USP31
XP_004863981.1,ENSP00000366628,76.45,80.53,0.1345,1.3076,0.10289,GPR157
XP_004848007.1,ENSP00000378181,91.72,89.31,0.0422,0.41,0.10287,BRD7
XP_004852190.1,ENSP00000326424,87.68,85.79,0.0656,0.6375,0.10285,NADSYN1
XP_004843124.1,ENSP00000400157,87.28,83.96,0.071,0.69,0.10284,B3GNT9
XP_004855998.1,ENSP00000345751,82.94,85.55,0.0848,0.825,0.10284,SCNN1B
XP_004860267.1,ENSP00000451261,94.34,92.35,0.0278,0.27,0.10284,UBE2J1
XP_004853119.1,ENSP00000406229,91,88.12,0.0461,0.4485,0.10281,FAT1
XP_004865278.1,ENSP00000356791,91.54,89.55,0.0456,0.4439,0.10281,DPT
XP_004867274.1,ENSP00000379946,87.48,85.94,0.0668,0.6498,0.10281,GLTSCR1
XP_004853427.1,ENSP00000234816,94.09,91.99,0.0283,0.2753,0.10275,ANGPTL1
XP_004868109.1,ENSP00000318195,91.23,88.21,0.0487,0.474,0.10269,NCL
XP_004849521.1,ENSP00000362994,90.12,89.16,0.0503,0.4895,0.10266,TRAF1
XP_004847385.1,ENSP00000386921,89.18,86.34,0.0565,0.5509,0.10261,TBC1D14
XP_004921113.1,ENSP00000264703,94.78,91.3,0.0324,0.3162,0.10259,FNDC4
XP_004864711.1,ENSP00000293973,87.87,85.67,0.0636,0.6198,0.10258,NTN3
XP_004853221.1,ENSP00000269216,89.74,88.38,0.0524,0.5106,0.10256,GATA6
XP_004840064.1,ENSP00000344087,93.67,91.67,0.0314,0.3062,0.10254,AUTS2
XP_004872377.1,ENSP00000261023,87.98,83.16,0.0722,0.7043,0.10254,ITGAV
XP_004873024.1,ENSP00000361014,93.69,90.78,0.0333,0.3251,0.10248,MKNK1
XP_004842991.1,ENSP00000268802,87.62,86.17,0.0636,0.6211,0.10247,NOB1
XP_004839034.1,ENSP00000350630,90.34,88.01,0.0497,0.4853,0.10246,TLL2
XP_004839895.1,ENSP00000285279,87.13,81.48,0.0913,0.8909,0.10243,VOPP1
XP_004859164.1,ENSP00000472249,83.8,82.16,0.1026,1.0017,0.1024,GMFG
XP_004853600.1,ENSP00000438863,90.29,88.67,0.0498,0.4864,0.10233,TMEM206
XP_004855347.1,ENSP00000380136,92.6,89.96,0.0373,0.3645,0.10232,KAT6A
XP_004837037.1,ENSP00000327436,90.6,87.01,0.0507,0.4956,0.10231,SETD3
XP_004850907.1,ENSP00000362684,91.3,90.68,0.0409,0.4001,0.10231,FAM167B
XP_004854271.1,ENSP00000349124,94.43,93.95,0.0249,0.2436,0.10231,PPP4R2
XP_004872508.1,ENSP00000345175,80.4,81.32,0.117,1.1436,0.10231,PODNL1
XP_004837149.1,ENSP00000452414,91.38,88.54,0.0457,0.4472,0.10223,PTPN21
XP_004840686.1,ENSP00000346139,94.41,91.84,0.0285,0.2787,0.10223,TBC1D20
XP_004842899.1,ENSP00000377080,93.1,90.15,0.0374,0.3655,0.10221,ZFP1
XP_004858503.1,ENSP00000381185,92.05,91.91,0.0354,0.3471,0.10212,BCL2
XP_004867511.1,ENSP00000305230,90.7,89.15,0.0434,0.4249,0.10211,SRP9
XP_004873487.1,ENSP00000374014,82.18,83.42,0.0946,0.927,0.1021,TM6SF2
XP_004867456.1,ENSP00000303279,81.26,78,0.1075,1.053,0.10207,IARS2
XP_004841959.1,ENSP00000445366,89.52,88.39,0.0515,0.505,0.10206,DND1
XP_004854923.1,ENSP00000372035,86.94,84.63,0.0736,0.7212,0.10206,LATS2
XP_004858055.1,ENSP00000396421,94.63,92.13,0.027,0.2641,0.10205,NXPE3
XP_004838570.1,ENSP00000282728,94.44,93.09,0.0255,0.25,0.10202,HHEX
XP_004847055.1,ENSP00000365131,93.76,90.31,0.0322,0.3155,0.10202,BAG6
XP_004860257.1,ENSP00000257749,95.36,92.51,0.0257,0.2518,0.10201,BACH2
XP_004865538.1,ENSP00000352516,85.24,84.39,0.0778,0.7631,0.102,DNMT1
XP_004850003.1,ENSP00000295121,94.68,92.16,0.0271,0.2661,0.10199,WDR92
XP_004864059.1,ENSP00000230053,91.02,89.78,0.0452,0.4428,0.10198,B3GAT2
XP_004845091.1,ENSP00000368017,95.02,93.5,0.0237,0.2321,0.10197,ZFC3H1
XP_004835102.1,ENSP00000408576,84.5,81.58,0.0868,0.8514,0.10196,LARS2
XP_004853909.1,ENSP00000358417,92.5,89.43,0.0402,0.3945,0.10196,PHGDH
XP_004869568.1,ENSP00000440674,91.45,87.79,0.0451,0.4426,0.10194,PHC1
XP_004834185.1,ENSP00000349547,89.71,87.16,0.0555,0.5442,0.1019,RASSF1
XP_004839707.1,ENSP00000222399,91.04,88.07,0.0464,0.4552,0.10188,LAMB1
XP_004847440.1,ENSP00000321203,76.03,78.21,0.1474,1.4473,0.10185,TNIP2
XP_004855465.1,ENSP00000349275,94.26,91.73,0.0296,0.2904,0.10185,NRG1
XP_004857518.1,ENSP00000302719,94.31,91.67,0.028,0.2754,0.10184,KCNAB3
XP_004836753.1,ENSP00000310978,89.11,87.11,0.0559,0.5501,0.1017,PHYKPL
XP_004844965.1,ENSP00000261208,93.76,90.16,0.0339,0.3332,0.10165,HAL
XP_004867060.1,ENSP00000270238,93.33,91.61,0.0341,0.3358,0.10164,LMTK3
XP_004858650.1,ENSP00000343871,93.12,89.92,0.0364,0.3586,0.10163,TMTC4
XP_004850823.1,ENSP00000362937,93.59,90.42,0.0348,0.343,0.10159,RCC1
XP_004840961.1,ENSP00000381499,86.98,84.55,0.0784,0.7717,0.10156,PAX1
XP_004863771.1,ENSP00000439625,86.02,86.63,0.0701,0.6907,0.10156,PLEKHG5
XP_004857602.1,ENSP00000462046,84.67,84.91,0.0859,0.8465,0.10152,PIRT
XP_004858539.1,ENSP00000331831,80.59,82.22,0.1025,1.0097,0.10152,GAS6
XP_004864560.1,ENSP00000385636,89.97,88.07,0.0527,0.5191,0.10152,OBSL1
XP_004839096.1,ENSP00000314444,89.84,86.85,0.0525,0.517,0.10149,WDR35
XP_004843227.1,ENSP00000443176,96.7,94.79,0.0161,0.1589,0.10146,RSPRY1
XP_004848717.1,ENSP00000371577,93.98,91.66,0.0297,0.293,0.10144,MTMR12
XP_004859420.1,ENSP00000251642,81.27,83.28,0.1009,0.9951,0.10142,DHX58
XP_004871197.1,ENSP00000376204,95.27,93.02,0.0237,0.2336,0.10142,ASH1L
XP_004847188.1,ENSP00000277942,87.21,88.22,0.0615,0.6068,0.1014,NPFFR1
XP_004844339.1,ENSP00000386653,93.06,89.87,0.0351,0.3462,0.10138,PCDH20
XP_004856510.1,ENSP00000222462,92.84,90.91,0.0338,0.333,0.10134,WNT16
XP_004861537.1,ENSP00000361036,95.45,92.73,0.023,0.2275,0.10133,LHFPL1
XP_004868189.1,ENSP00000264059,77.48,82.88,0.115,1.1345,0.10133,EFHD1
XP_004849342.1,ENSP00000373399,87.82,88.41,0.0607,0.5989,0.10132,PIP5KL1
XP_004840198.1,ENSP00000320359,89.73,87.75,0.0488,0.4817,0.10131,RABL5
XP_004866016.1,ENSP00000233627,86.85,87.64,0.0646,0.6381,0.1013,NDUFS7
XP_004844262.1,ENSP00000282007,91.6,89.64,0.0413,0.4076,0.10128,ZC3H13
XP_004835651.1,ENSP00000307423,93.74,91.28,0.0313,0.3094,0.10125,MGAT2
XP_004841026.1,ENSP00000243997,94.12,92.16,0.028,0.2762,0.10125,ATP5E
XP_004839896.1,ENSP00000254770,90.2,86.71,0.052,0.5137,0.10124,LANCL2
XP_004868232.1,ENSP00000410309,93.24,90.39,0.0363,0.3585,0.10124,PDE1A
XP_004839691.1,ENSP00000249356,94.59,92.94,0.0253,0.25,0.10123,DNAJB9
XP_004834294.1,ENSP00000338766,94.06,91.47,0.0296,0.2928,0.10122,NPHP3
XP_004843352.1,ENSP00000384716,88.63,83.97,0.0729,0.7208,0.1012,ZDHHC8
XP_004865674.1,ENSP00000245812,85.32,85.93,0.0693,0.6851,0.10118,ALKBH7
XP_004853145.1,ENSP00000262096,96.72,95.45,0.0151,0.1491,0.10115,ZDHHC2
XP_004868461.1,ENSP00000272937,88.1,88.89,0.0557,0.5508,0.10115,HES6
XP_004867215.1,ENSP00000302898,83.72,80.95,0.1041,1.0293,0.10114,AURKC
XP_004846679.1,ENSP00000244669,90.18,89.88,0.0456,0.4513,0.10113,APOBEC2
XP_004864672.1,ENSP00000233809,89.78,89.06,0.0508,0.5024,0.10113,IGFBP2
XP_004839037.1,ENSP00000359520,93.93,90.29,0.0337,0.3334,0.10108,ENTPD7
XP_004843648.1,ENSP00000347464,95.39,92.97,0.0233,0.2309,0.10105,GIT2
XP_004872049.1,ENSP00000365570,93.82,90.26,0.0341,0.337,0.10104,PRAF2
XP_004839390.1,ENSP00000387020,93.7,90.61,0.0341,0.3378,0.10103,ARHGEF33
XP_004870106.1,ENSP00000262554,93.23,90.63,0.0333,0.3296,0.10102,SPTLC1
XP_004851869.1,ENSP00000263773,84.87,80.78,0.0888,0.8789,0.10099,FNBP4
XP_004862142.1,ENSP00000356107,94.09,91.79,0.0312,0.3094,0.10097,RAB7L1
XP_004844404.1,ENSP00000233379,90.13,86.73,0.0545,0.54,0.10091,FAHD2A
XP_004874782.1,ENSP00000355689,77.17,77.93,0.1467,1.4536,0.10089,GUK1
XP_004874970.1,ENSP00000086933,80,82.93,0.1018,1.0095,0.10088,GSC2
XP_004840705.1,ENSP00000371318,90.95,88.51,0.0439,0.4352,0.10087,TMEM74B
XP_004866787.1,ENSP00000375649,83.81,85.19,0.0831,0.8241,0.10087,MYADM
XP_004836994.1,ENSP00000412324,94.19,89.28,0.0414,0.4108,0.10084,PPP2R5C
XP_004863835.1,ENSP00000367629,80.51,84.23,0.0997,0.9887,0.10079,ARHGEF16
XP_004845436.1,ENSP00000262738,81.16,83.19,0.0969,0.9614,0.10076,CELSR1
XP_004854718.1,ENSP00000355614,87.28,87.28,0.0611,0.6067,0.10075,FAM89A
XP_004858829.1,ENSP00000335038,91.49,90.54,0.0402,0.3992,0.10074,VSTM2B
XP_004850278.1,ENSP00000322180,84.24,80.71,0.0943,0.9365,0.10072,DSCC1
XP_004855599.1,ENSP00000347484,88.83,87.34,0.0564,0.5604,0.1007,THSD4
XP_004857512.1,ENSP00000301599,91.82,87,0.05,0.4971,0.10068,TMEM88
XP_004843787.1,ENSP00000280800,84.55,86.53,0.077,0.765,0.10066,PLBD2
XP_004837471.1,ENSP00000216605,93.05,89.7,0.0356,0.3536,0.10065,MTHFD1
XP_004836318.1,ENSP00000321424,89.97,88.51,0.0503,0.4997,0.10059,SLC34A1
XP_004866412.1,ENSP00000359149,92.86,90.57,0.0375,0.3725,0.10057,FBXW4
XP_004839578.1,ENSP00000222718,97.84,96.95,0.0099,0.0983,0.10056,HOXA2
XP_004848200.1,ENSP00000363667,93.21,90.36,0.0342,0.3402,0.10056,PTPN3
XP_004857435.1,ENSP00000322579,96.03,93.22,0.0208,0.2074,0.10049,PHF23
XP_004868881.1,ENSP00000359925,94.27,90.71,0.0298,0.2968,0.10045,LRRC1
XP_004850360.1,ENSP00000351605,79.29,72.72,0.1549,1.5426,0.10044,FZD6
XP_004872576.1,ENSP00000263383,91.28,87.85,0.0479,0.4769,0.10041,ILVBL
XP_004856601.1,ENSP00000435517,96.14,93.79,0.0198,0.1975,0.10036,ALG9
XP_004861372.1,ENSP00000369545,93.36,91,0.0317,0.3156,0.10034,NABP2
XP_004855995.1,ENSP00000300061,86.29,85.36,0.0719,0.7163,0.10031,SCNN1G
XP_004869332.1,ENSP00000379457,95.83,93.9,0.0213,0.2122,0.10031,FAF1
XP_004859850.1,ENSP00000284061,93.65,90.87,0.032,0.3194,0.10028,DGKE
XP_004859383.1,ENSP00000464814,81.56,81.74,0.0951,0.948,0.10027,COASY
XP_004864649.1,ENSP00000233202,89.95,88.67,0.0496,0.4945,0.10021,SLC11A1
XP_004839304.1,ENSP00000373700,91.47,88.32,0.0465,0.464,0.10014,ALK
XP_004840373.1,ENSP00000346508,83.67,81.8,0.0982,0.9803,0.10013,PDGFA
XP_004861716.1,ENSP00000326817,94.14,91.49,0.029,0.2892,0.10009,LRRC57
XP_004837650.1,ENSP00000416015,89.54,87.26,0.0527,0.5266,0.10008,MICAL3
XP_004851408.1,ENSP00000285968,92.99,89.17,0.0379,0.3784,0.10008,NUP205
XP_004871567.1,ENSP00000262644,94.43,91.92,0.0271,0.2704,0.10008,IMPAD1
XP_004851627.1,ENSP00000336817,88.41,85.41,0.0627,0.6263,0.10005,LUZP2
XP_004845676.1,ENSP00000333142,87.72,87.76,0.0602,0.6018,0.10004,PLA2G6
XP_004862681.1,ENSP00000436926,94,90.27,0.0321,0.3209,0.10001,NFRKB
XP_004840301.1,ENSP00000379228,91.32,88.66,0.0456,0.4558,0.09999,HECW1
XP_004859660.1,ENSP00000355140,85.05,84.5,0.0719,0.7191,0.09999,HOXB1
XP_004838439.1,ENSP00000309477,94.6,91.45,0.0283,0.2834,0.09996,ACO1
XP_004855708.1,ENSP00000463013,98.41,97.18,0.0079,0.079,0.09995,OAZ2
XP_004868153.1,ENSP00000386444,88.31,85.66,0.0659,0.6598,0.09993,SAG
XP_004834665.1,ENSP00000376457,93.54,92.38,0.0301,0.3008,0.09992,ECT2
XP_004858409.1,ENSP00000360994,93.58,90.67,0.0328,0.3282,0.09992,STAMBPL1
XP_004855363.1,ENSP00000276533,90.13,87.59,0.0491,0.4919,0.09987,GINS4
XP_004847327.1,ENSP00000371875,83.23,84.89,0.0859,0.8605,0.09985,NKX3-2
XP_004843693.1,ENSP00000242576,91.35,88.78,0.0435,0.4355,0.09984,UNG
XP_004871391.1,ENSP00000357452,84.9,84.9,0.0753,0.7542,0.09979,PMVK
XP_004838999.1,ENSP00000265276,93,89.45,0.0372,0.3725,0.09976,GPAM
XP_004837227.1,ENSP00000303145,94.06,91.02,0.032,0.3205,0.09974,TMED10
XP_004860939.1,ENSP00000305692,84.35,84.03,0.0867,0.8696,0.09969,GAA
XP_004847977.1,ENSP00000378152,96.23,94.52,0.0178,0.1784,0.09965,AKTIP
XP_004864820.1,ENSP00000246957,87.95,85.64,0.063,0.6323,0.0996,TRAP1
XP_004868608.1,ENSP00000296518,86.38,82.85,0.0757,0.7599,0.0996,GUCY1A3
XP_004836682.1,ENSP00000253754,90.58,88.86,0.0488,0.4903,0.09953,PDLIM4
XP_004851191.1,ENSP00000264380,94.52,92.18,0.0274,0.2755,0.09953,PIKFYVE
XP_004847439.1,ENSP00000422168,84.67,84.21,0.0799,0.8027,0.09952,SH3BP2
XP_004838357.1,ENSP00000370340,97.94,95.19,0.0139,0.1402,0.0995,NFIB
XP_004874015.1,ENSP00000393762,95.83,94.68,0.0189,0.1902,0.09948,SESN1
XP_004859869.1,ENSP00000462717,87.53,87,0.0591,0.5942,0.09946,CUEDC1
XP_004843979.1,ENSP00000322218,86.74,86.28,0.0744,0.7483,0.09945,PITPNM2
XP_004845595.1,ENSP00000390722,95.11,92.51,0.0239,0.2403,0.09932,SLC25A17
XP_004854681.1,ENSP00000282841,94.98,92.87,0.0241,0.2431,0.0993,GGPS1
XP_004863720.1,ENSP00000366620,83.82,85.76,0.0789,0.7943,0.0993,H6PD
XP_004834874.1,ENSP00000326381,97.79,95.66,0.0153,0.1545,0.09929,EIF4A2
XP_004849739.1,ENSP00000295666,92.45,90.77,0.0372,0.3748,0.09927,IGFBP7
XP_004841168.1,ENSP00000393795,89.32,87.73,0.0515,0.5184,0.09926,ZNF512B
XP_004862048.1,ENSP00000355969,71.2,78.99,0.1606,1.618,0.09925,RD3
XP_004851619.1,ENSP00000349654,93.58,91.7,0.0296,0.2986,0.09924,NELL1
XP_004872512.1,ENSP00000313601,87.13,84.99,0.0685,0.6898,0.09924,CC2D1A
XP_004844961.1,ENSP00000228741,91.79,89.8,0.0403,0.4058,0.09923,ELK3
XP_004849878.1,ENSP00000303427,95.96,92.74,0.0259,0.2613,0.09921,PDS5A
XP_004835156.1,ENSP00000264454,82.51,79.76,0.1019,1.0274,0.0992,SEC22C
XP_004851218.1,ENSP00000384198,94.13,91.14,0.0299,0.3013,0.09919,INO80D
XP_004853253.1,ENSP00000327959,83.82,80.08,0.093,0.9375,0.09919,TGIF1
XP_004861533.1,ENSP00000361663,94.54,92.2,0.027,0.2722,0.09919,IL1RAPL2
XP_004852141.1,ENSP00000236671,83.17,83.01,0.1003,1.0111,0.09918,CTSD
XP_004866934.1,ENSP00000313309,91.57,87.95,0.0498,0.5023,0.09918,FUZ
XP_004839452.1,ENSP00000263734,88.84,87.61,0.0546,0.551,0.09915,EPAS1
XP_004834906.1,ENSP00000265026,92.26,89.05,0.0406,0.4091,0.09912,MAP3K13
XP_004835695.1,ENSP00000273375,95.32,92.34,0.0248,0.2504,0.09912,RABL3
XP_004846382.1,ENSP00000287239,93.47,91.06,0.033,0.3331,0.09911,KAT6B
XP_004856772.1,ENSP00000264020,93.73,90.21,0.0351,0.3542,0.09909,IFT46
XP_004840163.1,ENSP00000322885,89.18,87.61,0.0562,0.5677,0.09908,DTX2
XP_004839622.1,ENSP00000403396,96.35,95.27,0.0164,0.1653,0.09907,FAM126A
XP_004867969.1,ENSP00000217446,95.86,93.56,0.0205,0.207,0.09907,PIGU
XP_004848248.1,ENSP00000363868,94.51,91.45,0.0295,0.2975,0.09906,ABCA1
XP_004862691.1,ENSP00000263574,93.07,90.52,0.0345,0.348,0.09906,APLP2
XP_004864197.1,ENSP00000216780,93.59,90.94,0.0326,0.3293,0.09904,PCK2
XP_004849196.1,ENSP00000361569,93.57,94.43,0.0276,0.2785,0.09899,IER5L
XP_004869585.1,ENSP00000252321,79.46,83.73,0.1024,1.035,0.09895,KCNA5
XP_004845499.1,ENSP00000328973,83.43,84.62,0.0867,0.8758,0.09894,TSPO
XP_004851395.1,ENSP00000282141,80.84,84.83,0.0907,0.9167,0.09894,CRYGC
XP_004861863.1,ENSP00000263062,97.07,95.46,0.0144,0.1454,0.09891,EPC1
XP_004856093.1,ENSP00000350934,83.58,85.36,0.086,0.87,0.0989,RABEP2
XP_004860215.1,ENSP00000342604,90.88,87.53,0.0491,0.496,0.0989,FAM184A
XP_004874150.1,ENSP00000347942,82.27,82.03,0.0941,0.9514,0.0989,RET
XP_004852753.1,ENSP00000304923,94.01,90.19,0.031,0.3134,0.09888,LRRC28
XP_004845598.1,ENSP00000249016,89.79,87.57,0.0579,0.5858,0.09885,MCHR1
XP_004851352.1,ENSP00000347581,92.64,89.39,0.0383,0.3874,0.09885,AGK
XP_004835538.1,ENSP00000267814,87.96,85.06,0.0632,0.6391,0.09881,SORD
XP_004864925.1,ENSP00000268261,94.31,90.51,0.0331,0.3349,0.09881,PMM2
XP_004841596.1,ENSP00000322159,92.58,90.39,0.0382,0.3864,0.09878,ATG4C
XP_004861619.1,ENSP00000396976,92.53,88.75,0.039,0.3945,0.09878,BAHD1
XP_004841434.1,ENSP00000359719,94.3,90.88,0.0364,0.3688,0.09877,PRKACB
XP_004874901.1,ENSP00000404251,83.79,83.22,0.0951,0.9653,0.09853,VGLL4
XP_004837464.1,ENSP00000374372,89.05,88.39,0.0567,0.5754,0.09849,SPTB
