SEQ1,SEQ2,PROT_PERCENTID,CDNA_PERCENTID,Ka,Ks,Ka/Ks,Associated Gene Name
XP_004844072.1,ENSMUSP00000049038,88.89,83.7,0.063,0.6819,0.09236,Ep400
XP_004839225.1,ENSMUSP00000031053,91.28,88.26,0.0462,0.5009,0.09232,Khk
XP_004852453.1,ENSMUSP00000025890,90.57,87.18,0.0499,0.5406,0.09229,Scyl1
XP_004835967.1,ENSMUSP00000099816,89.06,84.9,0.0589,0.6384,0.09228,Upp2
XP_004856868.1,ENSMUSP00000051435,91.84,88.57,0.0411,0.4455,0.09227,Tmem136
XP_004861798.1,ENSMUSP00000028728,91.28,87.38,0.046,0.4981,0.09226,Ubr1
XP_004835133.1,ENSMUSP00000045214,86.2,82.12,0.0792,0.8587,0.09222,Ano10
XP_004834143.1,ENSMUSP00000130414,90.64,87.92,0.0507,0.5498,0.09215,Slc38a3
XP_004834925.1,ENSMUSP00000060194,93.24,89.77,0.0336,0.3644,0.09212,Fam131a
XP_004850439.1,ENSMUSP00000071868,90.11,87.91,0.0518,0.5627,0.09211,Mfap2
XP_004871553.1,ENSMUSP00000020158,91.63,87.99,0.0429,0.4654,0.0921,Myb
XP_004841871.1,ENSMUSP00000037628,93.13,89,0.0362,0.3935,0.09207,Kdm3b
XP_004845210.1,ENSMUSP00000105321,84.39,80.25,0.0907,0.9855,0.09207,Nsun2
XP_004854236.1,ENSMUSP00000061610,88.43,84.5,0.0619,0.6722,0.09207,Eogt
XP_004855665.1,ENSMUSP00000129772,85.98,83.09,0.0733,0.7966,0.09204,Dis3l
XP_004844497.1,ENSMUSP00000027247,87.92,84.86,0.063,0.685,0.092,Pdcl3
XP_004839655.1,ENSMUSP00000039484,87.27,83.48,0.0707,0.7685,0.09197,Ankmy2
XP_004846011.1,ENSMUSP00000037224,92.63,88.48,0.042,0.4568,0.09197,Rnf146
XP_004864197.1,ENSMUSP00000038555,92.5,88.8,0.0395,0.4296,0.09195,Pck2
XP_004838643.1,ENSMUSP00000039853,89.92,86.51,0.0511,0.5562,0.09194,Rrp12
XP_004855995.1,ENSMUSP00000000221,87.27,84.51,0.0726,0.79,0.09194,Scnn1g
XP_004835383.1,ENSMUSP00000035316,88.76,85.77,0.0564,0.6141,0.09191,Fancd2os
XP_004860394.1,ENSMUSP00000062449,90.81,85.71,0.0525,0.5711,0.09188,Rbm33
XP_004859638.1,ENSMUSP00000018816,86.83,83.09,0.0798,0.869,0.09187,Copz2
XP_004837274.1,ENSMUSP00000082288,93.81,89.74,0.0338,0.368,0.09186,Aldh6a1
XP_004845115.1,ENSMUSP00000073502,89.05,85.64,0.0602,0.655,0.09186,Lrrc10
XP_004860786.1,ENSMUSP00000063325,88.65,84.17,0.064,0.6972,0.09186,Acox1
XP_004846516.1,ENSMUSP00000037834,89.76,85.04,0.0625,0.681,0.09183,Slc35b2
XP_004860267.1,ENSMUSP00000118333,90.88,87.53,0.0452,0.4919,0.09183,Ube2j1
XP_004864172.1,ENSMUSP00000002397,91.28,87.36,0.0473,0.5156,0.0918,Gmpr2
XP_004839625.1,ENSMUSP00000105313,92.07,87.87,0.0426,0.4646,0.09176,Rapgef5
XP_004844604.1,ENSMUSP00000034093,88.6,83.8,0.0643,0.7005,0.09175,Eif2ak3
XP_004851725.1,ENSMUSP00000055899,80,78.63,0.1239,1.3515,0.09171,Efcab4a
XP_004845932.1,ENSMUSP00000079818,91.22,88.29,0.0447,0.4872,0.0917,Etv6
XP_004846107.1,ENSMUSP00000119829,92.16,88.02,0.0425,0.4642,0.09166,Vta1
XP_004846850.1,ENSMUSP00000073402,92.67,88.91,0.0376,0.4105,0.09166,Phf1
XP_004848004.1,ENSMUSP00000034086,88.8,85.97,0.064,0.6985,0.09163,Nkd1
XP_004866500.1,ENSMUSP00000084189,86.82,85.4,0.0738,0.8052,0.09162,Tmem180
XP_004872508.1,ENSMUSP00000091073,78.89,78.06,0.1304,1.4235,0.09162,Podnl1
XP_004842991.1,ENSMUSP00000003946,86.6,84.53,0.0679,0.7416,0.09161,Nob1
XP_004842257.1,ENSMUSP00000048817,91.3,87.12,0.0456,0.4975,0.0916,Hspa13
XP_004850304.1,ENSMUSP00000022908,90.48,84.13,0.0572,0.6248,0.09159,Slc25a32
XP_004863310.1,ENSMUSP00000032958,89.61,86.04,0.0558,0.6096,0.09157,Ucp3
XP_004871961.1,ENSMUSP00000030266,92.95,90.42,0.0354,0.3872,0.09154,B4galt2
XP_004843491.1,ENSMUSP00000020699,90.24,86.89,0.0527,0.5763,0.09147,Gatsl3
XP_004848058.1,ENSMUSP00000108583,87.73,86.25,0.0627,0.6856,0.09145,Prdm8
XP_004850505.1,ENSMUSP00000101428,87.87,86.96,0.058,0.6343,0.09145,Htr6
XP_004841519.1,ENSMUSP00000113685,86.76,79.75,0.0883,0.9664,0.0914,Srsf11
XP_004863907.1,ENSMUSP00000030944,88.95,84.5,0.0599,0.6552,0.09138,Ccnl2
XP_004858343.1,ENSMUSP00000047912,86.79,81,0.0793,0.8679,0.09137,Slc16a9
XP_004863035.1,ENSMUSP00000023769,89.96,86.12,0.051,0.5583,0.09128,Atf1
XP_004836815.1,ENSMUSP00000020617,85.45,84.33,0.0762,0.8345,0.09127,Flt4
XP_004839895.1,ENSMUSP00000109936,84.8,79.53,0.0919,1.0072,0.09127,Vopp1
XP_004867683.1,ENSMUSP00000043765,90.26,86.02,0.053,0.5812,0.09127,Ank2
XP_004863771.1,ENSMUSP00000081132,81.87,81.39,0.099,1.0855,0.09123,Plekhg5
XP_004849366.1,ENSMUSP00000073866,84.5,83.12,0.0847,0.9286,0.09122,Sh2d3c
XP_004842523.1,ENSMUSP00000043918,86.33,81.84,0.0781,0.8559,0.09121,Bace2
XP_004865344.1,ENSMUSP00000040176,89.85,85.53,0.0553,0.6066,0.09121,Thsd7a
XP_004867457.1,ENSMUSP00000066325,82.95,78.93,0.0978,1.0724,0.09121,Rab3gap2
XP_004839761.1,ENSMUSP00000085734,93.97,90.49,0.0336,0.368,0.0912,Srpk2
XP_004840792.1,ENSMUSP00000105847,87.18,85.33,0.068,0.7461,0.09119,Spef1
XP_004869731.1,ENSMUSP00000042988,85.14,84.46,0.0767,0.8409,0.09118,Thrsp
XP_004864672.1,ENSMUSP00000046610,89.18,86.34,0.0596,0.6539,0.09117,Igfbp2
XP_004872703.1,ENSMUSP00000068197,94.81,92.03,0.0255,0.2799,0.09117,Zmym3
XP_004852679.1,ENSMUSP00000009390,85.37,82.28,0.0839,0.9201,0.09115,Trpm5
XP_004862939.1,ENSMUSP00000022235,87.62,86.03,0.0649,0.7121,0.09114,Htr1a
XP_004858242.1,ENSMUSP00000017841,80.4,80.87,0.109,1.1967,0.09111,Ada
XP_004863302.1,ENSMUSP00000130019,90.29,86.41,0.0515,0.5654,0.09111,Kcne3
XP_004846263.1,ENSMUSP00000020288,92.5,90.28,0.0346,0.3796,0.09107,Eif4ebp2
XP_004860023.1,ENSMUSP00000110401,91.43,87.89,0.0427,0.4691,0.09107,Ptpla
XP_004858608.1,ENSMUSP00000046453,75.35,74.95,0.1459,1.6032,0.09102,Cars2
XP_004866787.1,ENSMUSP00000131318,81.9,80.63,0.1064,1.1685,0.09102,Myadm
XP_004857572.1,ENSMUSP00000021285,91.95,87.85,0.0419,0.4607,0.09101,Stx8
XP_004858104.1,ENSMUSP00000118776,90.77,86.67,0.0481,0.5282,0.09101,Dpm1
XP_004872017.1,ENSMUSP00000111318,90.11,86.69,0.0534,0.5873,0.09101,Pqbp1
XP_004875436.1,ENSMUSP00000016138,91.51,87.8,0.0436,0.4789,0.09098,Fnta
XP_004837306.1,ENSMUSP00000098786,93.15,87.72,0.042,0.4623,0.09093,Psen1
XP_004861983.1,ENSMUSP00000056967,87,82.86,0.0763,0.8392,0.09092,Sall3
XP_004842309.1,ENSMUSP00000026700,91.55,88.97,0.0396,0.4355,0.09091,Map3k7cl
XP_004867280.1,ENSMUSP00000046526,74.22,78.52,0.1517,1.6686,0.09091,Rsph6a
XP_004840915.1,ENSMUSP00000046219,80,80,0.1082,1.1905,0.09087,Banf2
XP_004873743.1,ENSMUSP00000055827,86.43,83.26,0.0773,0.8512,0.09087,Fahd1
XP_004849161.1,ENSMUSP00000043519,85.29,79.17,0.1041,1.1457,0.09086,Exosc2
XP_004867598.1,ENSMUSP00000061470,90.14,85.8,0.054,0.5944,0.09082,Tmtc3
XP_004855669.1,ENSMUSP00000037915,92.09,88.38,0.0422,0.4644,0.09081,Dennd4a
XP_004840705.1,ENSMUSP00000060017,89.22,84.48,0.0606,0.6669,0.0908,Tmem74b
XP_004864349.1,ENSMUSP00000000724,91.34,86.67,0.0501,0.5519,0.09078,Kat2b
XP_004873732.1,ENSMUSP00000120911,89.63,85.04,0.0553,0.609,0.09074,Tbl3
XP_004845495.1,ENSMUSP00000016901,84.51,84.51,0.0824,0.9082,0.09073,Ttll12
XP_004854167.1,ENSMUSP00000029515,83.67,80.61,0.1036,1.1419,0.09072,S100a11
XP_004840888.1,ENSMUSP00000039546,94.29,90.79,0.0291,0.3206,0.09069,Tasp1
XP_004857165.1,ENSMUSP00000021207,89.35,86.88,0.0552,0.6086,0.09065,Fam101b
XP_004844322.1,ENSMUSP00000022603,88.59,85.99,0.0545,0.6011,0.09064,Lect1
XP_004844687.1,ENSMUSP00000065113,90.75,86.42,0.0476,0.5248,0.09062,Suclg1
XP_004845874.1,ENSMUSP00000084959,88.99,84.28,0.0587,0.6477,0.09062,Dera
XP_004848298.1,ENSMUSP00000091178,90.73,85.91,0.0556,0.614,0.09061,Psd3
XP_004842595.1,ENSMUSP00000001183,83.7,81.48,0.0898,0.9917,0.0906,Ftcd
XP_004865686.1,ENSMUSP00000005976,75.73,76.43,0.1605,1.772,0.09057,Tnfsf14
XP_004875508.1,ENSMUSP00000005964,91.44,87.52,0.0445,0.4917,0.09057,Adh5
XP_004849268.1,ENSMUSP00000041622,82.77,81.53,0.0954,1.0545,0.09051,Cercam
XP_004844792.1,ENSMUSP00000138351,71.66,72.49,0.1776,1.9625,0.09049,Sowahc
XP_004849981.1,ENSMUSP00000109305,89.66,86.1,0.0549,0.6069,0.09048,Anxa4
XP_004867269.1,ENSMUSP00000005791,90.75,88.63,0.0432,0.4779,0.09045,Cabp5
XP_004868605.1,ENSMUSP00000029645,85.71,82.02,0.078,0.8622,0.09043,Tdo2
XP_004854125.1,ENSMUSP00000102891,93.19,88.5,0.0379,0.419,0.09042,Pogz
XP_004872912.1,ENSMUSP00000068374,90.96,86.67,0.0486,0.5374,0.09041,Map1b
XP_004851961.1,ENSMUSP00000028681,79.64,79.32,0.1201,1.3292,0.09035,F2
XP_004872633.1,ENSMUSP00000115246,94.25,90.21,0.0312,0.3453,0.09033,Drp2
XP_004836245.1,ENSMUSP00000025350,92.18,88.78,0.04,0.4426,0.09029,Dcp2
XP_004858243.1,ENSMUSP00000105027,92.11,89.04,0.043,0.4765,0.09029,Pkig
XP_004866312.1,ENSMUSP00000029822,81.25,79.63,0.1104,1.2228,0.09028,Tacr3
XP_004863231.1,ENSMUSP00000080613,84.41,83.3,0.0893,0.9896,0.09025,Krt83
XP_004835470.1,ENSMUSP00000096356,79.41,80.07,0.1139,1.2624,0.09023,Tnfaip8l3
XP_004847777.1,ENSMUSP00000126999,89.68,88.03,0.0512,0.5675,0.09021,Bmp6
XP_004836727.1,ENSMUSP00000054840,46.28,57.09,0.4957,5.4969,0.09018,Ccdc69
XP_004841512.1,ENSMUSP00000038662,92.44,88.34,0.0408,0.4526,0.09017,Ankrd13c
XP_004847010.1,ENSMUSP00000007253,84.17,84,0.0776,0.8607,0.09016,Neu1
XP_004866217.1,ENSMUSP00000108075,94.59,91.43,0.027,0.2989,0.09016,Sh3kbp1
XP_004872598.1,ENSMUSP00000051392,73.57,74.05,0.1624,1.8015,0.09016,Rln3
XP_004860368.1,ENSMUSP00000011315,87.41,84.59,0.0654,0.7257,0.09015,Vipr2
XP_004858154.1,ENSMUSP00000104889,89.74,85.7,0.0576,0.639,0.09013,Zmynd8
XP_004836469.1,ENSMUSP00000018992,89.85,86.26,0.0525,0.5822,0.0901,Rars
XP_004835645.1,ENSMUSP00000021359,89.56,84.88,0.0576,0.6391,0.09007,Pole2
XP_004838351.1,ENSMUSP00000062628,85.65,84.53,0.0722,0.8011,0.09007,Lurap1l
XP_004864338.1,ENSMUSP00000074594,61.08,67.43,0.2754,3.0579,0.09006,Trim58
XP_004845347.1,ENSMUSP00000104936,89.38,86.23,0.0565,0.6281,0.09,Cpt1b
XP_004862048.1,ENSMUSP00000050188,69.57,77.54,0.1603,1.7813,0.08997,Rd3
XP_004864572.1,ENSMUSP00000084361,90.72,86.85,0.0489,0.5438,0.08997,Speg
XP_004866387.1,ENSMUSP00000119002,84.47,82.74,0.0855,0.9503,0.08995,Pdzd7
XP_004865375.1,ENSMUSP00000004684,82.02,81.39,0.1017,1.1306,0.08994,Arhgef18
XP_004855310.1,ENSMUSP00000025110,89.18,84.86,0.0593,0.659,0.08992,Syt4
XP_004855598.1,ENSMUSP00000034831,83.42,81.29,0.0899,0.9995,0.08992,Nr2e3
XP_004858356.1,ENSMUSP00000123201,89.83,83.84,0.0607,0.6756,0.08991,Bicc1
XP_004871301.1,ENSMUSP00000005017,87.76,85.37,0.0706,0.7856,0.0899,Hdgf
XP_004857383.1,ENSMUSP00000054020,86.6,82.54,0.0758,0.8441,0.08985,Zfp3
XP_004834034.1,ENSMUSP00000035222,92.36,88.48,0.0396,0.4411,0.08984,Slc25a20
XP_004870088.1,ENSMUSP00000069231,89.45,86.42,0.053,0.5897,0.08981,Tnfaip6
XP_004866812.1,ENSMUSP00000004732,84.97,86.13,0.07,0.779,0.0898,Lim2
XP_004835093.1,ENSMUSP00000133222,74.79,76.37,0.1576,1.7553,0.08979,Fyco1
XP_004868024.1,ENSMUSP00000029141,91.57,85.74,0.0569,0.6332,0.08979,Mmp24
XP_004839622.1,ENSMUSP00000030849,92.13,89.06,0.0373,0.4156,0.08978,Fam126a
XP_004872111.1,ENSMUSP00000067200,88.48,84.55,0.0614,0.6837,0.08978,Snupn
XP_004840263.1,ENSMUSP00000058217,91.94,87,0.0433,0.4827,0.08974,Nyap1
XP_004847458.1,ENSMUSP00000075210,89.89,85.93,0.052,0.58,0.08974,Whsc1
XP_004868881.1,ENSMUSP00000109048,90.81,85.94,0.0498,0.5546,0.08972,Lrrc1
XP_004839984.1,ENSMUSP00000099987,85.52,83.94,0.0766,0.8536,0.08969,Aebp1
XP_004836357.1,ENSMUSP00000005452,89.1,85.34,0.0585,0.6526,0.08966,Fgfr4
XP_004835372.1,ENSMUSP00000032422,89.76,87.62,0.0483,0.5386,0.08963,Creld1
XP_004851253.1,ENSMUSP00000041671,89.27,84.36,0.0579,0.6465,0.08962,Fam117b
XP_004847445.1,ENSMUSP00000138555,90,85.96,0.0515,0.575,0.08961,Rnf4
XP_004840872.1,ENSMUSP00000047285,88.97,84.02,0.064,0.7146,0.08959,Pak7
XP_004862027.1,ENSMUSP00000064929,85.47,80.13,0.0867,0.9682,0.08959,Socs6
XP_004867026.1,ENSMUSP00000011526,62.11,68.94,0.259,2.893,0.08954,Dhdh
XP_004870090.1,ENSMUSP00000091511,89.7,85.47,0.0558,0.6234,0.08947,Arsj
XP_004874455.1,ENSMUSP00000094513,76.19,75.2,0.1476,1.6493,0.08947,Ttc9c
XP_004865404.1,ENSMUSP00000121079,90,87.78,0.0476,0.5316,0.08946,Pcp2
XP_004840153.1,ENSMUSP00000106782,87.88,83.28,0.0703,0.7858,0.08944,Srcrb4d
XP_004852441.1,ENSMUSP00000073618,89.31,84.87,0.0579,0.6475,0.08944,Sipa1
XP_004848028.1,ENSMUSP00000129704,88.72,84.05,0.0647,0.724,0.08943,Enoph1
XP_004857098.1,ENSMUSP00000091532,92.11,87.92,0.0421,0.4711,0.08942,Sez6
XP_004839333.1,ENSMUSP00000001927,90.5,87.25,0.0469,0.5251,0.08941,Ltbp1
XP_004855553.1,ENSMUSP00000037525,84.52,83.73,0.0789,0.8829,0.0894,Tbc1d21
XP_004840779.1,ENSMUSP00000099482,87.9,83.44,0.0677,0.7572,0.08939,Itpa
XP_004847292.1,ENSMUSP00000040222,90.17,86.45,0.049,0.5484,0.08933,Lap3
XP_004867647.1,ENSMUSP00000059669,86.58,84,0.067,0.7502,0.08933,Ap1ar
XP_004872087.1,ENSMUSP00000059947,88.98,86.3,0.0556,0.6229,0.08932,Ulk3
XP_004868360.1,ENSMUSP00000070037,82.12,79.91,0.0998,1.1179,0.08931,Fam150b
XP_004860022.1,ENSMUSP00000100025,90.89,86.93,0.0473,0.5301,0.0893,Stam
XP_004846230.1,ENSMUSP00000020270,94.28,91.64,0.0283,0.3173,0.08927,Ddx50
XP_004869195.1,ENSMUSP00000029575,88.45,84.3,0.0605,0.6776,0.08927,Extl2
XP_004854629.1,ENSMUSP00000117030,88.52,84.06,0.0632,0.7087,0.08924,Pfkp
XP_004856812.1,ENSMUSP00000123700,90.76,86.81,0.0486,0.5451,0.08924,Hyou1
XP_004849448.1,ENSMUSP00000058761,80.62,81.13,0.1033,1.1576,0.08922,Olfml2a
XP_004874939.1,ENSMUSP00000006053,90.28,86.63,0.0495,0.5543,0.08921,Smpd4
XP_004834494.1,ENSMUSP00000124819,93.47,88.44,0.0376,0.4211,0.08918,Commd2
XP_004851352.1,ENSMUSP00000031977,92.16,87.49,0.0421,0.4726,0.08916,Agk
XP_004859133.1,ENSMUSP00000072732,88.17,85.6,0.0652,0.7309,0.08916,Sirt2
XP_004851198.1,ENSMUSP00000027090,88,88.57,0.0524,0.5878,0.08911,Crygb
XP_004855573.1,ENSMUSP00000063656,94,89.95,0.0319,0.3578,0.08911,Neo1
XP_004849171.1,ENSMUSP00000056739,82.36,79.52,0.1037,1.1638,0.08908,Gpr107
XP_004849596.1,ENSMUSP00000103079,89.47,86.49,0.0592,0.6651,0.08906,Rnf183
XP_004853909.1,ENSMUSP00000064755,91.56,87.3,0.046,0.516,0.08906,Phgdh
XP_004844042.1,ENSMUSP00000043633,76.79,77.79,0.1289,1.4471,0.08904,Tmem132d
XP_004857389.1,ENSMUSP00000048101,91.24,87.15,0.044,0.4938,0.08904,Nup88
XP_004842446.1,ENSMUSP00000072043,86.76,84.79,0.0669,0.7513,0.08903,Sim2
XP_004851750.1,ENSMUSP00000026577,80.5,78.23,0.1302,1.4624,0.08903,Eps8l2
XP_004851005.1,ENSMUSP00000099677,91.39,89.02,0.0419,0.471,0.089,Adprhl2
XP_004865276.1,ENSMUSP00000043537,91.19,86.16,0.0504,0.5668,0.089,Sft2d2
XP_004854156.1,ENSMUSP00000058050,89.54,84.77,0.0578,0.6496,0.08896,Lingo4
XP_004846114.1,ENSMUSP00000020002,92.59,88.48,0.0386,0.4344,0.08893,Abracl
XP_004844722.1,ENSMUSP00000000707,92.54,88.19,0.0428,0.4811,0.08888,Loxl3
XP_004860573.1,ENSMUSP00000110380,91.01,86.65,0.0475,0.5348,0.08888,Ephb6
XP_004835094.1,ENSMUSP00000026274,82.94,79.6,0.0995,1.12,0.08885,Lztfl1
XP_004845640.1,ENSMUSP00000000500,87.55,85.34,0.0646,0.7268,0.08885,Pdgfb
XP_004843642.1,ENSMUSP00000059575,88.41,84.78,0.0651,0.7329,0.08883,Chchd10
XP_004864059.1,ENSMUSP00000066582,88.24,85.45,0.0636,0.7163,0.08883,B3gat2
XP_004856270.1,ENSMUSP00000047672,90.49,85.43,0.0524,0.5902,0.0888,Setd1a
XP_004845015.1,ENSMUSP00000050295,86.93,83.58,0.0724,0.816,0.08879,Cradd
XP_004873504.1,ENSMUSP00000070229,87.28,82.78,0.0727,0.8186,0.08879,Gatad2a
XP_004845698.1,ENSMUSP00000006544,90.14,85.82,0.0548,0.6175,0.08878,Gcat
XP_004864195.1,ENSMUSP00000107035,88.19,84.39,0.0656,0.7391,0.08878,Nrl
XP_004837790.1,ENSMUSP00000072617,90.46,87.61,0.0503,0.5668,0.08873,Hsf1
XP_004851599.1,ENSMUSP00000033142,89.22,86.86,0.0566,0.6382,0.08872,Ptpn5
XP_004837911.1,ENSMUSP00000122061,87.05,85.85,0.061,0.6877,0.0887,Ly6h
XP_004842915.1,ENSMUSP00000046639,90.7,86.7,0.0482,0.5431,0.0887,Pdpr
XP_004868202.1,ENSMUSP00000107551,92.26,88.66,0.0386,0.4358,0.08868,Plekha3
XP_004839927.1,ENSMUSP00000020677,81.99,81.67,0.0963,1.0854,0.08867,Upp1
XP_004865749.1,ENSMUSP00000092849,87.78,84.56,0.0645,0.7274,0.08864,Safb
XP_004863744.1,ENSMUSP00000030797,90.91,86.87,0.0517,0.5832,0.08859,Vamp3
XP_004866150.1,ENSMUSP00000107884,91.76,88.7,0.0416,0.4701,0.08857,Bmx
XP_004866459.1,ENSMUSP00000026254,92.67,88.34,0.0389,0.4392,0.08857,Gbf1
XP_004860201.1,ENSMUSP00000020024,86.36,81.31,0.0867,0.9799,0.08851,Fabp7
XP_004869010.1,ENSMUSP00000027131,81.81,78.18,0.1052,1.189,0.08849,Slc39a10
XP_004869044.1,ENSMUSP00000055694,72.06,74.41,0.1791,2.0242,0.08849,Sdpr
XP_004847002.1,ENSMUSP00000025229,84.01,80.87,0.0905,1.0231,0.08844,Cfb
XP_004843689.1,ENSMUSP00000031588,88.97,84.2,0.0596,0.6744,0.08842,Usp30
XP_004862428.1,ENSMUSP00000040946,92.15,88.67,0.0407,0.4606,0.08841,Ankib1
XP_004859895.1,ENSMUSP00000090360,71.81,76.29,0.1751,1.9814,0.08839,Nt5c3b
XP_004845590.1,ENSMUSP00000066789,93.07,88.9,0.0364,0.4124,0.08838,Ep300
XP_004839944.1,ENSMUSP00000047518,78.08,81.05,0.1128,1.2762,0.08837,Ramp3
XP_004840026.1,ENSMUSP00000031402,90.4,83.68,0.0636,0.7195,0.08836,Cct6a
XP_004869702.1,ENSMUSP00000035773,81.87,82.81,0.0961,1.0884,0.08834,Ttc22
XP_004865562.1,ENSMUSP00000068450,83.09,80.41,0.0927,1.0499,0.0883,Atg4d
XP_004873742.1,ENSMUSP00000113051,91.54,88.08,0.0436,0.4933,0.08829,Hagh
XP_004839918.1,ENSMUSP00000075992,88.78,87.2,0.054,0.6122,0.08828,Ikzf1
XP_004869563.1,ENSMUSP00000108229,92.06,86.16,0.0483,0.5468,0.08828,M6pr
XP_004865797.1,ENSMUSP00000019722,81.22,79.56,0.1067,1.2093,0.08827,Ubxn6
XP_004863259.1,ENSMUSP00000091713,86.72,82.86,0.0762,0.863,0.08826,Tsku
XP_004866044.1,ENSMUSP00000041049,83.68,83.76,0.0843,0.9552,0.08822,Wdr18
XP_004874702.1,ENSMUSP00000030361,93.19,88.54,0.0358,0.406,0.08817,Tmem59
XP_004869568.1,ENSMUSP00000125580,90.81,86.06,0.049,0.5559,0.08815,Phc1
XP_004843372.1,ENSMUSP00000023453,86.43,83.41,0.0817,0.9279,0.08809,Sdf2l1
XP_004847514.1,ENSMUSP00000013633,84.5,81.06,0.0882,1.0007,0.08809,Fgfrl1
XP_004860098.1,ENSMUSP00000033427,93.95,90,0.0328,0.372,0.08809,Sash3
XP_004853853.1,ENSMUSP00000102541,92.28,87.5,0.042,0.4773,0.08805,Slc22a15
XP_004856545.1,ENSMUSP00000053971,89.97,87.49,0.0485,0.5503,0.08805,Aasdhppt
XP_004864701.1,ENSMUSP00000045285,88.97,85.74,0.0572,0.6494,0.08804,Abca3
XP_004834628.1,ENSMUSP00000041034,91.3,87.63,0.0444,0.505,0.08802,Mynn
XP_004834499.1,ENSMUSP00000049331,93.22,89.48,0.0359,0.4077,0.08801,Rnf13
XP_004837346.1,ENSMUSP00000021567,90.9,85.75,0.0498,0.5663,0.08799,Pcnx
XP_004837604.1,ENSMUSP00000038653,87.82,85.66,0.0645,0.7333,0.08797,Iqsec3
XP_004834450.1,ENSMUSP00000033463,90.84,85.82,0.0495,0.5624,0.08795,Slc9a9
XP_004837698.1,ENSMUSP00000032272,94.3,90.85,0.0286,0.3257,0.08794,Adipor2
XP_004855777.1,ENSMUSP00000034754,90.49,86.81,0.0498,0.566,0.08794,Bnip2
XP_004862265.1,ENSMUSP00000038335,93.5,90.24,0.034,0.3866,0.08794,Rabif
XP_004855975.1,ENSMUSP00000033173,89.7,86.89,0.0529,0.6016,0.08792,Polr3e
XP_004845499.1,ENSMUSP00000037039,84.02,80.87,0.0963,1.0957,0.08789,Tspo
XP_004846333.1,ENSMUSP00000098405,91.14,86.03,0.0485,0.5516,0.08788,Anxa7
XP_004845586.1,ENSMUSP00000072682,80.73,81,0.1083,1.2323,0.08786,Chadl
XP_004857353.1,ENSMUSP00000099616,86.61,82.69,0.0736,0.8382,0.08785,Chrne
XP_004871564.1,ENSMUSP00000038878,89.94,84.05,0.0595,0.6778,0.08782,Aldh8a1
XP_004854134.1,ENSMUSP00000102894,85.24,83.45,0.079,0.8993,0.08781,Cgn
XP_004863159.1,ENSMUSP00000023123,94.28,88.25,0.0347,0.3953,0.08781,Col2a1
XP_004867118.1,ENSMUSP00000092410,84.41,83.16,0.0858,0.9775,0.08778,Dhx34
XP_004852763.1,ENSMUSP00000044578,89.17,82.87,0.0632,0.7201,0.08776,Arrdc4
XP_004836581.1,ENSMUSP00000136673,92.89,87.94,0.043,0.4901,0.08775,Larp1
XP_004868699.1,ENSMUSP00000021028,90.09,86.95,0.0507,0.5774,0.08774,Itgb3
XP_004849995.1,ENSMUSP00000059034,84.73,83.04,0.0812,0.9259,0.08773,Prokr1
XP_004874584.1,ENSMUSP00000070865,85.18,82.68,0.0782,0.8908,0.08773,Chat
XP_004862838.1,ENSMUSP00000131631,89.26,87.19,0.0537,0.6127,0.08769,Pdc
XP_004843983.1,ENSMUSP00000031351,87.85,85.51,0.0611,0.6973,0.08767,Arl6ip4
XP_004859842.1,ENSMUSP00000090464,89.55,85.32,0.0575,0.6561,0.08767,Tmem100
XP_004856633.1,ENSMUSP00000039335,92.77,89.56,0.0351,0.4,0.08765,Timm8b
XP_004865242.1,ENSMUSP00000028005,90.2,84.53,0.0623,0.7108,0.08765,Mgst3
XP_004855607.1,ENSMUSP00000070606,88.78,84.55,0.0582,0.6641,0.08761,Lrrc49
XP_004845836.1,ENSMUSP00000107434,85.38,80.97,0.0859,0.9808,0.08759,Recql
XP_004838905.1,ENSMUSP00000026084,91.88,88.01,0.0418,0.4775,0.08757,Slc18a2
XP_004870393.1,ENSMUSP00000018544,93.31,89.89,0.0361,0.4123,0.08752,38231
XP_004871434.1,ENSMUSP00000062920,87.28,82.8,0.0917,1.0484,0.08747,Tpm3
XP_004871759.1,ENSMUSP00000027125,86.89,81.42,0.0747,0.8539,0.08747,Coq10b
XP_004873694.1,ENSMUSP00000024958,90.81,85.52,0.0506,0.579,0.08741,Caskin1
XP_004867178.1,ENSMUSP00000096377,85.24,83.92,0.0743,0.8497,0.08739,Ccdc61
XP_004868730.1,ENSMUSP00000021329,92.45,90.41,0.0363,0.4157,0.08739,Gosr2
XP_004846241.1,ENSMUSP00000111946,88.99,84.55,0.0654,0.7487,0.08735,Hk1
XP_004864190.1,ENSMUSP00000072344,94.32,90.17,0.0318,0.3641,0.08729,Dcaf11
XP_004840288.1,ENSMUSP00000019660,92.5,88.45,0.0389,0.4454,0.08727,Zkscan1
XP_004856090.1,ENSMUSP00000032978,90,83.28,0.0611,0.7009,0.08723,Sh2b1
XP_004868004.1,ENSMUSP00000105379,88.67,83.91,0.0619,0.7095,0.08723,Bpifb4
XP_004840673.1,ENSMUSP00000096813,85.61,85.52,0.075,0.8601,0.08717,Zcchc3
XP_004868608.1,ENSMUSP00000048918,84.35,81.3,0.0858,0.984,0.08717,Gucy1a3
